player_code,web_name,team,position,season_minutes,season_starts,fbref_subs,fbref_unused_subs,long_form_minutes,long_form_unweighted_minutes,long_form_expected_goals_90,long_form_expected_assists_90,long_form_expected_goals_conceded_90,long_form_bonus_90,short_form_minutes,short_form_expected_goals_90,short_form_expected_assists_90,short_form_expected_goals_conceded_90,short_form_bonus_90,team_long_form_xg90,team_long_form_xgc90,team_short_form_xg90,team_short_form_xgc90,long_form_expected_goals,long_form_expected_assists,long_form_expected_goals_conceded,long_form_bonus,long_form_bps,long_form_unweighted_expected_goals,long_form_unweighted_expected_assists,long_form_unweighted_expected_goals_conceded,long_form_unweighted_bonus,long_form_unweighted_bps,long_form_bps_90,short_form_expected_goals,short_form_expected_assists,short_form_expected_goals_conceded,short_form_bonus,short_form_bps,short_form_unweighted_minutes,short_form_bps_90,now_cost,status,season_subs,fbref_starts,fbref_squads_made
90585,Boly,Nott'm Forest,DEF,146,1,5,0,32.9,1583,0.0274,0.0118,2.2511,0.2695,0,0.0,0.0,0.0,0.0,1.2051,1.4831,1.14,1.6033,0.01,0.0043,0.8229,0.0985,6.4018,1.63,0.77,28.98,7,301,17.5125,0.0,0.0,0.0,0,0,0,0.0,42,a,5,1,6
245830,Bowler,Nott'm Forest,MID,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.2051,1.4831,1.14,1.6033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,45,u,0,0,0
475123,C.Miguel,Nott'm Forest,GK,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.2051,1.4831,1.14,1.6033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,41,a,0,0,0
569014,Da Silva Moreira,Nott'm Forest,MID,28,0,2,0,3.5,28,0.0,0.0,0.9977,0.0,0,0.0,0.0,0.0,0.0,1.2051,1.4831,1.14,1.6033,0.0,0.0,0.0388,0.0,1.0152,0.0,0.0,0.31,0,9,26.1051,0.0,0.0,0.0,0,0,0,0.0,43,a,2,0,2
513046,Danilo,Nott'm Forest,MID,270,5,3,0,131.4,2057,0.0175,0.009,1.6647,0.0316,63,0.0,0.0,2.2429,0.0,1.2051,1.4831,1.14,1.6033,0.0256,0.0132,2.4304,0.0461,21.0685,1.82,0.9500000000000001,33.46,4,345,14.4305,0.0,0.0,1.5699999999999998,0,8,63,11.4286,47,a,3,5,8
230251,Dennis,Nott'm Forest,FWD,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.2051,1.4831,1.14,1.6033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,49,u,0,0,0
250199,Dominguez,Nott'm Forest,MID,1954,23,11,0,692.4,3443,0.05,0.0787,1.5235,0.0031,397,0.0431,0.0635,1.5257,0.0,1.2051,1.4831,1.14,1.6033,0.3848,0.6053,11.7211,0.0242,108.6407,2.88,2.72,53.1,6,568,14.1214,0.19,0.28,6.73,0,55,397,12.4685,48,a,11,23,34
449434,Elanga,Nott'm Forest,MID,2496,31,7,0,870.8,4920,0.169,0.2012,1.5048,0.6237,495,0.1036,0.2436,1.5945,0.3636,1.2051,1.4831,1.14,1.6033,1.6355,1.9463,14.5596,6.0348,190.9808,11.01,9.16,78.13,20,921,19.7385,0.57,1.34,8.77,2,99,495,18.0,55,a,7,31,38
222531,Gibbs-White,Nott'm Forest,MID,2806,34,0,0,989.1,5962,0.2409,0.1077,1.4886,0.6697,517,0.3186,0.0749,1.6242,1.0445,1.2051,1.4831,1.14,1.6033,2.647,1.1834,16.3601,7.3596,211.2784,12.96,11.47,90.29,31,1157,19.2246,1.8299999999999998,0.43,9.33,6,112,517,19.4971,65,a,0,34,34
209046,Hudson-Odoi,Nott'm Forest,MID,2190,25,6,0,534.8,4036,0.0919,0.0937,1.4066,0.3328,117,0.0,0.0385,1.5846,0.0,1.2051,1.4831,1.14,1.6033,0.5458,0.5566,8.3586,1.9777,110.9358,5.17,4.56,56.17,21,825,18.6691,0.0,0.05,2.06,0,23,117,17.6923,51,a,6,25,31
244930,Mighten,Nott'm Forest,MID,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.2051,1.4831,1.14,1.6033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,45,u,0,0,0
575476,Murillo,Nott'm Forest,DEF,3188,36,0,0,960.1,5978,0.0379,0.0259,1.5059,0.5233,440,0.0634,0.0184,1.6384,0.4091,1.2051,1.4831,1.14,1.6033,0.4038,0.2765,16.0642,5.5828,153.9204,3.25,1.79,90.41,19,992,14.4285,0.31,0.09,8.01,2,67,440,13.7045,47,a,0,36,36
215136,N.Williams,Nott'm Forest,DEF,2588,28,7,0,984.7,4218,0.061,0.065,1.4852,0.3742,540,0.0217,0.07,1.6033,0.5,1.2051,1.4831,1.14,1.6033,0.6679,0.7113,16.2495,4.0938,155.5448,3.03,3.08,61.55,10,659,14.2165,0.13,0.42000000000000004,9.620000000000001,3,78,540,13.0,45,a,7,28,35
204822,O.Richards,Nott'm Forest,DEF,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.2051,1.4831,1.14,1.6033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,45,u,0,0,0
243345,O'Brien,Nott'm Forest,MID,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.2051,1.4831,1.14,1.6033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,50,u,0,0,0
466404,Omobamidele,Nott'm Forest,DEF,0,0,0,0,8.7,782,0.0248,0.0021,1.3252,0.0,0,0.0,0.0,0.0,0.0,1.2051,1.4831,1.14,1.6033,0.0024,0.0002,0.1281,0.0,1.0543,0.14,0.02,11.77,0,94,10.9066,0.0,0.0,0.0,0,0,0,0.0,42,u,0,0,0
209035,Panzo,Nott'm Forest,DEF,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.2051,1.4831,1.14,1.6033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,40,u,0,0,0
210462,Sangaré,Nott'm Forest,MID,584,7,6,0,305.0,1615,0.0009,0.0381,1.4684,0.0,310,0.0,0.0377,1.4284,0.0,1.2051,1.4831,1.14,1.6033,0.0029,0.1292,4.9764,0.0,57.6617,0.69,0.61,23.16,0,196,17.0149,0.0,0.13,4.92,0,54,310,15.6774,43,a,6,7,13
85633,Sels,Nott'm Forest,GK,3420,38,0,0,1065.5,4860,0.0,0.0169,1.4822,0.1611,540,0.0,0.0317,1.6033,0.0,1.2051,1.4831,1.14,1.6033,0.0,0.2004,17.5477,1.9068,141.706,0.0,0.35,70.67,12,727,11.9695,0.0,0.19,9.620000000000001,0,42,540,7.0,52,a,0,38,38
114241,Toffolo,Nott'm Forest,DEF,135,1,3,0,71.6,1587,0.0058,0.0067,1.9927,0.0096,90,0.0,0.0,2.14,0.0,1.2051,1.4831,1.14,1.6033,0.0046,0.0053,1.5853,0.0076,9.4858,1.12,1.1500000000000001,26.71,3,281,11.9235,0.0,0.0,2.14,0,10,90,10.0,42,a,3,1,4
201440,Ui-jo,Nott'm Forest,FWD,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.2051,1.4831,1.14,1.6033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,45,u,0,0,0
60689,Wood,Nott'm Forest,FWD,2958,35,1,0,924.2,4759,0.4075,0.0669,1.385,0.8798,525,0.432,0.0857,1.584,0.6857,1.2051,1.4831,1.14,1.6033,4.1842,0.6871,14.2224,9.0343,174.4547,25.13,2.5100000000000002,67.83,63,1200,16.9887,2.52,0.5,9.24,4,71,525,12.1714,72,a,1,35,36
208912,Worrall,Nott'm Forest,DEF,0,0,0,0,0.6,438,0.015,0.06,1.95,0.615,0,0.0,0.0,0.0,0.0,1.2051,1.4831,1.14,1.6033,0.0001,0.0004,0.013,0.0041,0.1191,0.1,0.31,9.01,3,74,17.865,0.0,0.0,0.0,0,0,0,0.0,45,u,0,0,0
204968,Yates,Nott'm Forest,MID,1901,18,17,0,441.9,3880,0.0952,0.0158,1.6046,0.0337,169,0.0426,0.0107,1.8,0.0,1.2051,1.4831,1.14,1.6033,0.4674,0.0777,7.8784,0.1654,74.7359,5.19,1.06,59.8,4,541,15.2212,0.08,0.02,3.38,0,18,169,9.5858,48,a,17,18,35
227444,Milenković,Nott'm Forest,DEF,3330,37,0,0,1040.4,3330,0.0816,0.0154,1.4868,0.0525,540,0.07,0.01,1.6033,0.0,1.2051,1.4831,1.14,1.6033,0.9432,0.1785,17.1873,0.6072,149.3685,4.05,0.73,48.95,2,499,12.9212,0.42,0.06,9.620000000000001,0,62,540,10.3333,52,a,0,37,37
510500,Jota Silva,Nott'm Forest,MID,835,5,26,0,183.0,835,0.4007,0.1319,1.4618,0.0,24,0.975,0.0375,1.1625,0.0,1.2051,1.4831,1.14,1.6033,0.8148,0.2681,2.9723,0.0,57.9526,2.13,1.87,12.56,0,212,28.5013,0.26,0.01,0.31,0,10,24,37.5,59,a,26,5,31
502222,Sosa,Nott'm Forest,MID,280,1,18,0,64.0,280,0.2078,0.0806,2.5258,0.0,30,0.21,0.0,2.19,0.0,1.2051,1.4831,1.14,1.6033,0.1478,0.0573,1.7961,0.0,21.6621,1.11,0.36,4.8100000000000005,0,101,30.4623,0.07,0.0,0.73,0,10,30,30.0,55,a,18,1,19
485047,Morato,Nott'm Forest,DEF,891,6,20,0,313.4,891,0.0193,0.0037,1.6065,0.1107,151,0.0,0.006,1.5616,0.0,1.2051,1.4831,1.14,1.6033,0.0673,0.0129,5.5942,0.3856,23.1694,0.18,0.03,14.209999999999999,2,125,6.6536,0.0,0.01,2.62,0,3,151,1.7881,45,a,20,6,26
549067,Abbott,Nott'm Forest,DEF,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.2051,1.4831,1.14,1.6033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,40,a,0,0,0
20066,Hennessey,Nott'm Forest,GK,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.2051,1.4831,1.14,1.6033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,40,a,0,0,0
100041808,Nuno,Nott'm Forest,UNK,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.2051,1.4831,1.14,1.6033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,11,a,0,0,0
225321,Ramsdale,Southampton,GK,2700,30,0,0,957.0,3240,0.0,0.0011,2.1287,0.4674,540,0.0,0.0017,1.9133,0.5,0.7421,2.1905,0.64,1.9133,0.0,0.0121,22.6357,4.9696,113.9602,0.0,0.05,72.15,11,405,10.7173,0.0,0.01,11.48,3,67,540,11.1667,44,a,0,30,30
433979,Archer,Southampton,FWD,1421,13,22,0,352.6,3250,0.3149,0.063,2.1428,0.0817,122,0.4574,0.118,1.9254,0.0,0.7421,2.1905,0.64,1.9133,1.2336,0.2468,8.395,0.32,35.3138,10.99,2.11,78.69,13,386,9.0137,0.62,0.16,2.61,0,13,122,9.5902,48,a,22,13,35
503714,Ugochukwu,Southampton,MID,1652,18,8,0,688.8,1948,0.0438,0.0292,1.9943,0.2542,388,0.0302,0.0116,1.6817,0.6959,0.7421,2.1905,0.64,1.9133,0.3349,0.2237,15.2633,1.9453,89.6329,0.85,0.76,47.87,3,271,11.7116,0.13,0.05,7.25,3,63,388,14.6134,44,a,8,18,26
90105,Fraser,Southampton,MID,303,4,4,0,27.2,303,0.004,0.0261,3.4531,0.0,0,0.0,0.0,0.0,0.0,0.7421,2.1905,0.64,1.9133,0.0012,0.0079,1.0436,0.0,3.5105,0.02,0.09999999999999999,10.39,0,31,11.6156,0.0,0.0,0.0,0,0,0,0.0,48,a,4,4,8
499724,Amo-Ameyaw,Southampton,MID,26,0,2,0,2.7,26,0.0267,0.1767,5.0433,0.0,0,0.0,0.0,0.0,0.0,0.7421,2.1905,0.64,1.9133,0.0008,0.0053,0.1513,0.0,-0.2468,0.02,0.13,1.11,0,1,-8.2267,0.0,0.0,0.0,0,0,0,0.0,44,u,2,0,2
193204,Aribo,Southampton,MID,2007,21,11,0,483.3,2007,0.0678,0.0298,2.5004,0.2774,104,0.0,0.0087,3.349,0.0,0.7421,2.1905,0.64,1.9133,0.3642,0.1601,13.4271,1.4898,94.486,2.69,1.23,56.51,7,394,17.5952,0.0,0.01,3.87,0,20,104,17.3077,49,a,11,21,32
155511,Armstrong,Southampton,FWD,1246,15,5,0,162.2,1246,0.1924,0.0328,2.6765,0.1074,0,0.0,0.0,0.0,0.0,0.7421,2.1905,0.64,1.9133,0.3468,0.0591,4.8237,0.1935,18.7817,3.28,0.56,33.47,2,145,10.4214,0.0,0.0,0.0,0,0,0,0.0,51,u,5,15,20
456350,Bazunu,Southampton,GK,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.7421,2.1905,0.64,1.9133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,43,u,0,0,0
171771,Bednarek,Southampton,DEF,2531,30,0,0,691.9,2531,0.022,0.0124,1.926,0.1516,360,0.0,0.0075,1.6375,0.25,0.7421,2.1905,0.64,1.9133,0.1688,0.095,14.8064,1.1651,84.4891,0.65,0.84,57.8,3,283,10.9901,0.0,0.03,6.55,1,54,360,13.5,40,d,0,30,30
477386,Bella-Kotchap,Southampton,DEF,329,2,2,0,133.4,329,0.0833,0.0031,2.8037,0.0,0,0.0,0.0,0.0,0.0,0.7421,2.1905,0.64,1.9133,0.1234,0.0046,4.1557,0.0,3.2917,0.32,0.01,10.67,0,7,2.2208,0.0,0.0,0.0,0,0,0,0.0,39,a,2,2,4
184386,Bree,Southampton,DEF,1070,13,4,0,382.1,1070,0.0067,0.0459,2.5726,0.0,184,0.0,0.0196,2.519,0.0,0.7421,2.1905,0.64,1.9133,0.0283,0.1948,10.9221,0.0,39.2004,0.11,0.71,32.05,0,95,9.2333,0.0,0.04,5.15,0,31,184,15.163,39,a,4,13,17
463210,Charles,Southampton,MID,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.7421,2.1905,0.64,1.9133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,45,u,0,0,0
490503,Edozie,Southampton,MID,64,0,2,0,2.7,64,0.0,0.2033,0.4567,0.0,0,0.0,0.0,0.0,0.0,0.7421,2.1905,0.64,1.9133,0.0,0.0061,0.0137,0.0,0.2652,0.0,0.15,0.31,0,6,8.84,0.0,0.0,0.0,0,0,0,0.0,49,u,2,0,2
500926,Edwards,Southampton,DEF,12,0,1,0,1.5,12,0.0,0.0,2.4,0.0,0,0.0,0.0,0.0,0.0,0.7421,2.1905,0.64,1.9133,0.0,0.0,0.04,0.0,-0.125,0.0,0.0,0.32,0,-1,-7.5,0.0,0.0,0.0,0,0,0,0.0,39,u,1,0,1
245719,Harwood-Bellis,Southampton,DEF,2824,32,2,0,832.4,2824,0.0329,0.0207,2.1437,0.0351,435,0.0083,0.0207,1.92,0.0,0.7421,2.1905,0.64,1.9133,0.3041,0.1917,19.8267,0.3242,80.9588,1.78,0.68,68.5,2,268,8.7534,0.04,0.1,9.280000000000001,0,56,435,11.5862,39,i,2,32,34
504783,Kamaldeen,Southampton,MID,1394,17,9,0,705.0,1394,0.0816,0.0533,2.12,0.0828,430,0.0837,0.0481,1.9716,0.0,0.7421,2.1905,0.64,1.9133,0.6389,0.4173,16.6069,0.6484,66.7908,1.39,0.85,35.69,2,163,8.5265,0.4,0.22999999999999998,9.42,0,23,430,4.814,50,a,9,17,26
39155,Lallana,Southampton,MID,352,5,9,0,44.1,1191,0.0424,0.1088,2.4467,0.1169,0,0.0,0.0,0.0,0.0,0.7421,2.1905,0.64,1.9133,0.0208,0.0533,1.1989,0.0573,8.8004,0.98,2.08,20.09,1,169,17.96,0.0,0.0,0.0,0,0,0,0.0,50,a,9,5,14
515571,Larios,Southampton,DEF,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.7421,2.1905,0.64,1.9133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,39,a,0,0,0
200428,Lis,Southampton,GK,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.7421,2.1905,0.64,1.9133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,40,u,0,0,0
167888,Lumley,Southampton,GK,270,3,0,0,33.8,270,0.0,0.0,3.1513,0.0,0,0.0,0.0,0.0,0.0,0.7421,2.1905,0.64,1.9133,0.0,0.0,1.1835,0.0,2.7179,0.0,0.0,9.399999999999999,0,22,7.237,0.0,0.0,0.0,0,0,0,0.0,40,a,0,3,3
204863,Manning,Southampton,DEF,1458,18,6,0,496.1,1458,0.0192,0.1555,1.9137,0.0,266,0.0169,0.1252,1.6376,0.0,0.7421,2.1905,0.64,1.9133,0.1058,0.8572,10.549,0.0,63.8908,0.34,2.8,36.45,0,162,11.5908,0.05,0.37,4.84,0,37,266,12.5188,43,a,6,18,24
476888,Mara,Southampton,FWD,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.7421,2.1905,0.64,1.9133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,50,u,0,0,0
58376,McCarthy,Southampton,GK,450,5,0,0,55.0,450,0.0,0.0,2.6362,0.0,0,0.0,0.0,0.0,0.0,0.7421,2.1905,0.64,1.9133,0.0,0.0,1.611,0.0,3.0319,0.0,0.0,11.22,0,32,4.9613,0.0,0.0,0.0,0,0,0,0.0,42,a,0,5,5
147611,Onuachu,Southampton,FWD,1038,11,14,0,370.6,1038,0.3284,0.0192,1.8444,0.4163,133,0.2436,0.0068,1.1504,0.0,0.7421,2.1905,0.64,1.9133,1.3524,0.0792,7.595,1.7143,51.5905,3.6100000000000003,0.26,24.35,4,151,12.5287,0.36,0.01,1.7,0,4,133,2.7068,49,a,14,11,25
214466,Smallbone,Southampton,MID,679,6,12,0,216.0,679,0.0827,0.0915,2.7522,0.0,75,0.168,0.144,0.948,0.0,0.7421,2.1905,0.64,1.9133,0.1984,0.2196,6.6053,0.0,42.8494,0.5700000000000001,0.89,19.73,0,119,17.8539,0.14,0.12,0.79,0,14,75,16.8,50,a,12,6,18
88900,Stephens,Southampton,DEF,1389,17,2,0,477.3,1389,0.0426,0.0107,2.0315,0.0432,405,0.0667,0.0133,1.9511,0.0,0.7421,2.1905,0.64,1.9133,0.2261,0.0566,10.7738,0.2293,54.4295,0.5800000000000001,0.26,31.75,2,112,10.2633,0.3,0.06,8.780000000000001,0,61,405,13.5556,40,a,2,17,19
230348,Stewart,Southampton,FWD,382,4,8,0,211.0,382,0.3885,0.009,2.2598,1.2796,216,0.4083,0.0083,1.6375,1.25,0.7421,2.1905,0.64,1.9133,0.9109,0.0212,5.298,3.0,48.199,1.1500000000000001,0.04,9.55,3,59,20.5588,0.98,0.02,3.9299999999999997,3,50,216,20.8333,44,a,8,4,12
219279,Sugawara,Southampton,DEF,1548,16,14,0,343.9,1548,0.0219,0.1196,2.5075,0.0,90,0.01,0.01,2.2,0.0,0.7421,2.1905,0.64,1.9133,0.0836,0.457,9.5814,0.0,13.2308,0.48,2.47,41.15,0,116,3.4626,0.01,0.01,2.2,0,10,90,10.0,42,a,14,16,30
103914,Taylor,Southampton,DEF,353,3,5,0,131.1,2682,0.0014,0.0441,2.4138,0.0023,90,0.0,0.04,2.2,0.0,0.7421,2.1905,0.64,1.9133,0.002,0.0642,3.5161,0.0033,11.409,0.25,1.8,53.59,1,373,7.8323,0.0,0.04,2.2,0,10,90,10.0,39,a,5,3,8
158534,Walker-Peters,Southampton,DEF,2918,33,0,0,770.5,2918,0.0341,0.0497,2.1813,0.031,270,0.0833,0.0167,1.5767,0.0,0.7421,2.1905,0.64,1.9133,0.2919,0.4256,18.6747,0.2652,58.9027,0.8500000000000001,2.3000000000000003,76.26,3,240,6.8803,0.25,0.05,4.73,0,34,270,11.3333,42,d,0,33,33
244845,Wood,Southampton,DEF,771,9,2,0,252.3,771,0.0127,0.0024,2.6637,0.1156,149,0.0,0.0,2.9597,0.0,0.7421,2.1905,0.64,1.9133,0.0356,0.0067,7.4673,0.3242,17.4408,0.22999999999999998,0.04,21.73,2,54,6.2215,0.0,0.0,4.9,0,12,149,7.2483,39,a,2,9,11
149519,Cornet,Southampton,MID,71,1,1,0,5.0,180,0.2268,0.0018,2.241,0.0,0,0.0,0.0,0.0,0.0,0.7421,2.1905,0.64,1.9133,0.0126,0.0001,0.1245,0.0,1.017,0.56,0.02,4.61,0,52,18.306,0.0,0.0,0.0,0,0,0,0.0,47,u,1,1,2
220585,Downes,Southampton,MID,2149,25,2,0,655.4,2149,0.0085,0.0372,1.9324,0.0,540,0.0033,0.0433,1.9133,0.0,0.7421,2.1905,0.64,1.9133,0.0617,0.2707,14.0723,0.0,93.4462,0.64,1.4100000000000001,48.11,0,312,12.8321,0.02,0.26,11.48,0,83,540,13.8333,47,a,2,25,27
204814,Brereton Díaz,Southampton,MID,446,4,6,0,44.0,1551,0.2927,0.0491,2.4803,0.1393,0,0.0,0.0,0.0,0.0,0.7421,2.1905,0.64,1.9133,0.1431,0.024,1.2126,0.0681,5.5447,6.42,1.22,35.34,5,216,11.3414,0.0,0.0,0.0,0,0,0,0.0,48,u,6,4,10
496661,Dibling,Southampton,MID,1863,20,13,0,505.0,1863,0.0936,0.0485,2.4562,0.065,204,0.0618,0.0176,2.4265,0.0,0.7421,2.1905,0.64,1.9133,0.5253,0.2722,13.7821,0.3647,58.5007,2.6,1.47,49.16,4,247,10.4259,0.14,0.04,5.5,0,12,204,5.2941,43,a,13,20,33
551226,M.Fernandes,Southampton,MID,2911,34,2,0,949.8,2911,0.1067,0.1215,2.0902,0.3876,501,0.0539,0.1527,1.8772,0.1796,0.7421,2.1905,0.64,1.9133,1.1256,1.2823,22.0588,4.0905,175.1788,4.12,3.62,70.78,8,513,16.5994,0.30000000000000004,0.85,10.45,1,85,501,15.2695,50,a,2,34,36
545508,O'Brien-Whitmarsh,Southampton,MID,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.7421,2.1905,0.64,1.9133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,45,u,0,0,0
500016,Welington,Southampton,DEF,478,6,4,0,322.3,478,0.0064,0.0166,2.2291,0.0,272,0.0099,0.0066,2.1971,0.0,0.7421,2.1905,0.64,1.9133,0.023,0.0595,7.9827,0.0,37.0031,0.04,0.16,11.629999999999999,0,53,10.3329,0.03,0.02,6.640000000000001,0,39,272,12.9044,40,a,4,6,10
620408,Kayi Sanda,Southampton,DEF,12,0,2,0,11.3,12,0.0,0.0,1.7522,0.0,12,0.0,0.0,1.65,0.0,0.7421,2.1905,0.64,1.9133,0.0,0.0,0.22,0.0,2.668,0.0,0.0,0.22,0,3,21.2496,0.0,0.0,0.22,0,3,12,22.5,40,a,2,0,2
494779,Grønbæk,Southampton,MID,141,2,2,0,50.9,141,0.0631,0.0074,3.3822,0.0,0,0.0,0.0,0.0,0.0,0.7421,2.1905,0.64,1.9133,0.0357,0.0042,1.9128,0.0,4.8487,0.12,0.01,5.1,0,13,8.5733,0.0,0.0,0.0,0,0,0,0.0,49,d,2,2,4
100047426,Rusk,Southampton,UNK,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.7421,2.1905,0.64,1.9133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,5,a,0,0,0
495024,Jay Robinson,Southampton,FWD,134,1,3,0,124.2,134,0.0507,0.3499,1.9744,0.0,133,0.0474,0.3519,1.5699,0.0,0.7421,2.1905,0.64,1.9133,0.07,0.4828,2.7247,0.0,15.7561,0.07,0.53,3.17,0,19,11.4175,0.07,0.52,2.32,0,15,133,10.1504,44,a,3,1,4
494551,Moore,Southampton,DEF,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.7421,2.1905,0.64,1.9133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,40,a,0,0,0
154566,Solanke,Spurs,FWD,2199,25,2,0,571.2,5524,0.4266,0.0252,1.6416,0.32,171,0.5526,0.0,1.7368,0.5263,1.3698,1.7478,1.0867,1.775,2.7074,0.1598,10.4188,2.0307,103.5677,30.53,3.24,96.72,27,964,16.3184,1.05,0.0,3.3,1,65,171,34.2105,73,a,2,25,27
548308,A.Phillips,Spurs,DEF,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.3698,1.7478,1.0867,1.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,40,u,0,0,0
214572,Austin,Spurs,GK,90,1,0,0,18.9,90,0.0,0.0,2.5329,0.0,0,0.0,0.0,0.0,0.0,1.3698,1.7478,1.0867,1.775,0.0,0.0,0.5319,0.0,1.4716,0.0,0.0,2.53,0,7,7.0076,0.0,0.0,0.0,0,0,0,0.0,40,a,0,1,1
202993,Bentancur,Spurs,MID,1640,21,5,0,546.7,2637,0.0496,0.051,1.61,0.0159,216,0.0,0.0333,1.6333,0.0,1.3698,1.7478,1.0867,1.775,0.3012,0.31,9.78,0.0964,86.288,3.37,2.07,46.85,1,446,14.2051,0.0,0.08,3.92,0,27,216,11.25,49,a,5,21,26
570526,Bergvall,Spurs,MID,1200,11,16,0,412.0,1200,0.0533,0.0481,1.8124,0.0,99,0.0,0.0091,2.0727,0.0,1.3698,1.7478,1.0867,1.775,0.244,0.2202,8.2969,0.0,63.2931,0.7100000000000001,0.8200000000000001,24.33,0,216,13.8262,0.0,0.01,2.28,0,13,99,11.8182,44,i,16,11,27
227127,Bissouma,Spurs,MID,1396,16,12,0,393.2,3466,0.0364,0.0178,1.7907,0.0612,196,0.0184,0.0,1.777,0.0,1.3698,1.7478,1.0867,1.775,0.159,0.0779,7.8233,0.2672,53.6797,1.82,2.15,67.68,4,573,12.2868,0.04,0.0,3.87,0,15,196,6.8878,48,a,12,16,28
