player_code,web_name,team,position,season_minutes,season_starts,fbref_subs,fbref_unused_subs,long_form_minutes,long_form_expected_goals_90,long_form_expected_assists_90,long_form_expected_goals_conceded_90,long_form_bonus_90,short_form_minutes,short_form_expected_goals_90,short_form_expected_assists_90,short_form_expected_goals_conceded_90,short_form_bonus_90,team_long_form_xg90,team_long_form_xgc90,team_short_form_xg90,team_short_form_xgc90,long_form_expected_goals,long_form_expected_assists,long_form_expected_goals_conceded,long_form_bonus,long_form_bps,long_form_bps_90,short_form_expected_goals,short_form_expected_assists,short_form_expected_goals_conceded,short_form_bonus,short_form_bps,short_form_bps_90,fbref_squads_made
482158,Bergström,Chelsea,GK,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1695,0.9762,1.6383,1.3567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
514356,Lavia,Chelsea,MID,32,0,0,0,2219.0,0.0087,0.0217,1.4291,0.0,0.0,0.0,0.0,0.0,0.0,1.1695,0.9762,1.6383,1.3567,0.2136,0.5344800000000001,35.236,0.0,317.0,12.8571,0.0,0.0,0.0,0.0,0.0,0.0,0
461188,Humphreys,Chelsea,DEF,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1695,0.9762,1.6383,1.3567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
617054,Deivid,Chelsea,FWD,11,0,0,0,9.0,4.7,0.0,16.4,0.0,9.0,4.7,0.0,16.4,0.0,1.1695,0.9762,1.6383,1.3567,0.47,0.0,1.64,0.0,3.0,30.0,0.47,0.0,1.64,0.0,3.0,30.0,0
474803,Beach,Chelsea,GK,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1695,0.9762,1.6383,1.3567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
491011,Diego Moreira,Chelsea,MID,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1695,0.9762,1.6383,1.3567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
457569,Petrović,Chelsea,GK,1986,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1695,0.9762,1.6383,1.3567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
514280,Gilchrist,Chelsea,DEF,200,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1695,0.9762,1.6383,1.3567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
517996,Stutter,Chelsea,FWD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1695,0.9762,1.6383,1.3567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
519198,Matos,Chelsea,MID,1,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1695,0.9762,1.6383,1.3567,0.0,0.0,0.0,0.0,2.0,180.0,0.0,0.0,0.0,0.0,2.0,180.0,0
248854,Brooking,Chelsea,DEF,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1695,0.9762,1.6383,1.3567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
517995,Castledine,Chelsea,MID,0,0,0,0,,,,,,,,,,,1.1695,0.9762,1.6383,1.3567,,,,,,,,,,,,,0
505187,Casadei,Chelsea,MID,71,0,0,0,,,,,,,,,,,1.1695,0.9762,1.6383,1.3567,,,,,,,,,,,,,0
536238,Samuels-Smith,Chelsea,DEF,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,1.1695,0.9762,1.6383,1.3567,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0
597983,Harrison,Chelsea,MID,0,0,0,0,,,,,,,,,,,1.1695,0.9762,1.6383,1.3567,,,,,,,,,,,,,0
514277,Tauriainen,Chelsea,MID,1,0,0,0,,,,,,,,,,,1.1695,0.9762,1.6383,1.3567,,,,,,,,,,,,,0
577016,Acheampong,Chelsea,DEF,5,0,0,0,,,,,,,,,,,1.1695,0.9762,1.6383,1.3567,,,,,,,,,,,,,0
499857,Sharman-Lowe,Chelsea,GK,0,0,0,0,,,,,,,,,,,1.1695,0.9762,1.6383,1.3567,,,,,,,,,,,,,0
550615,George,Chelsea,FWD,0,0,0,0,,,,,,,,,,,1.1695,0.9762,1.6383,1.3567,,,,,,,,,,,,,0
559963,Dyer,Chelsea,MID,0,0,0,0,,,,,,,,,,,1.1695,0.9762,1.6383,1.3567,,,,,,,,,,,,,0
518892,Curd,Chelsea,GK,0,0,0,0,,,,,,,,,,,1.1695,0.9762,1.6383,1.3567,,,,,,,,,,,,,0
496222,Sturge,Chelsea,DEF,0,0,0,0,,,,,,,,,,,1.1695,0.9762,1.6383,1.3567,,,,,,,,,,,,,0
156074,Holding,Crystal Palace,DEF,0,0,0,0,562.0,0.0512,0.024,1.7616,0.0,0.0,0.0,0.0,0.0,0.0,0.8076,1.0058,0.8267,1.6967,0.32,0.15000000000000002,11.0005,0.0,120.0,19.2171,0.0,0.0,0.0,0.0,0.0,0.0,0
466117,Ahamada,Crystal Palace,MID,332,0,0,0,143.0,0.0944,0.0252,2.4923,0.0,21.0,0.0,0.0,7.2,0.0,0.8076,1.0058,0.8267,1.6967,0.15000000000000002,0.04,3.96,0.0,36.0,22.6573,0.0,0.0,1.68,0.0,7.0,30.0,0
174874,Andersen,Crystal Palace,DEF,3416,38,0,0,3682.0,0.0436,0.0351,0.8463,0.2444,540.0,0.0967,0.0633,1.6967,0.5,0.8076,1.0058,0.8267,1.6967,1.7819,1.43657,34.6226,10.0,720.0,17.5991,0.5800000000000001,0.38,10.18,3.0,139.0,23.1667,38
80146,J.Ayew,Crystal Palace,MID,2540,30,0,0,3542.0,0.1052,0.0534,0.9885,0.1016,474.0,0.1367,0.0152,1.3804,0.0,0.8076,1.0058,0.8267,1.6967,4.1395,2.10167,38.9039,4.0,419.0,10.6465,0.72,0.08,7.27,0.0,53.0,10.0633,30
57328,Clyne,Crystal Palace,DEF,1335,14,0,0,1748.0,0.0015,0.0268,0.9811,0.0,110.0,0.0245,0.0082,1.17,0.0,0.8076,1.0058,0.8267,1.6967,0.03,0.5209400000000001,19.056,0.0,273.0,14.0561,0.03,0.01,1.43,0.0,27.0,22.0909,14
438464,C.Doucouré,Crystal Palace,MID,920,11,0,0,3580.0,0.0341,0.0334,0.994,0.0754,450.0,0.032,0.07,1.672,0.0,0.8076,1.0058,0.8267,1.6967,1.3565,1.32668,39.5385,3.0,537.0,13.5,0.16,0.35,8.36,0.0,68.0,13.6,11
450535,Ebiowei,Crystal Palace,MID,0,0,0,0,31.0,0.0,0.0042,0.1533,0.0,0.0,0.0,0.0,0.0,0.0,0.8076,1.0058,0.8267,1.6967,0.0,0.00146,0.0528,0.0,9.0,26.129,0.0,0.0,0.0,0.0,0.0,0.0,0
199670,Edouard,Crystal Palace,FWD,1545,17,0,0,2564.0,0.1923,0.0278,0.8549,0.3861,437.0,0.1256,0.033,1.4128,0.4119,0.8076,1.0058,0.8267,1.6967,5.479,0.79173,24.354,11.0,360.0,12.6365,0.61,0.16,6.86,2.0,53.0,10.9153,17
232413,Eze,Crystal Palace,MID,2054,24,0,0,3258.0,0.2083,0.0932,0.7714,0.6077,267.0,0.1888,0.2933,1.773,0.0,0.8076,1.0058,0.8267,1.6967,7.5418,3.3731,27.925800000000002,22.0,690.0,19.0608,0.5599999999999999,0.8700000000000001,5.26,0.0,35.0,11.7978,24
40836,Guaita,Crystal Palace,GK,0,0,0,0,2430.0,0.0,0.0003,0.7584,0.3704,0.0,0.0,0.0,0.0,0.0,0.8076,1.0058,0.8267,1.6967,0.0,0.009000000000000001,20.4775,10.0,484.0,17.9259,0.0,0.0,0.0,0.0,0.0,0.0,0
209036,Guéhi,Crystal Palace,DEF,2020,23,0,0,4140.0,0.0395,0.0198,0.8809,0.1739,450.0,0.108,0.018,1.394,1.2,0.8076,1.0058,0.8267,1.6967,1.8165,0.91282,40.5217,8.0,807.0,17.5435,0.54,0.09,6.97,6.0,118.0,23.6,23
108413,Hughes,Crystal Palace,MID,1886,23,0,0,1321.0,0.0238,0.0658,1.4493,0.2044,498.0,0.0271,0.0614,1.7657,0.0,0.8076,1.0058,0.8267,1.6967,0.35,0.96548,21.2721,3.0,220.0,14.9886,0.15000000000000002,0.34,9.77,0.0,65.0,11.747,23
101982,Johnstone,Crystal Palace,GK,1796,20,0,0,1710.0,0.0,0.0,1.2521,0.5263,540.0,0.0,0.0,1.6967,0.8333,0.8076,1.0058,0.8267,1.6967,0.0,0.0,23.79,10.0,334.0,17.5789,0.0,0.0,10.18,5.0,125.0,20.8333,20
152551,Lerma,Crystal Palace,MID,2399,27,0,0,3776.0,0.0374,0.0636,1.0735,0.1192,164.0,0.0055,0.0055,1.8165,0.0,0.8076,1.0058,0.8267,1.6967,1.5688,2.6672,45.0381,5.0,577.0,13.7526,0.01,0.01,3.31,0.0,17.0,9.3293,27
231747,Mateta,Crystal Palace,FWD,2274,25,0,0,1122.0,0.2112,0.0487,1.4014,0.2406,336.0,0.0964,0.0857,2.1321,0.0,0.8076,1.0058,0.8267,1.6967,2.6333,0.60694,17.4711,3.0,139.0,11.1497,0.36,0.32000000000000006,7.96,0.0,17.0,4.5536,25
169593,Matthews,Crystal Palace,GK,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8076,1.0058,0.8267,1.6967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
244723,Mitchell,Crystal Palace,DEF,3204,37,0,0,3768.0,0.0141,0.0334,1.0789,0.215,519.0,0.0069,0.0624,1.722,0.0,0.8076,1.0058,0.8267,1.6967,0.5888,1.3963400000000001,45.1716,9.0,656.0,15.6688,0.04,0.36,9.93,0.0,99.0,17.1676,37
512462,O'Brien,Crystal Palace,DEF,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8076,1.0058,0.8267,1.6967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
443661,Olise,Crystal Palace,MID,1272,14,0,0,2743.0,0.0662,0.1725,0.957,0.4922,0.0,0.0,0.0,0.0,0.0,0.8076,1.0058,0.8267,1.6967,2.0172,5.25792,29.1685,15.0,517.0,16.9632,0.0,0.0,0.0,0.0,0.0,0.0,14
450541,Plange,Crystal Palace,FWD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8076,1.0058,0.8267,1.6967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
427623,C.Richards,Crystal Palace,DEF,2091,23,0,0,550.0,0.1046,0.0087,2.0812,0.0,107.0,0.0,0.0,3.0449,0.0,0.8076,1.0058,0.8267,1.6967,0.6391,0.053430000000000005,12.7183,0.0,97.0,15.8727,0.0,0.0,3.62,0.0,14.0,11.7757,23
173954,Riedewald,Crystal Palace,MID,228,2,0,0,146.0,0.0247,0.0185,1.0517,0.0,86.0,0.0,0.0314,1.4547,0.0,0.8076,1.0058,0.8267,1.6967,0.04,0.03,1.7061,0.0,29.0,17.8767,0.0,0.03,1.3900000000000001,0.0,10.0,10.4651,2
86417,Schlupp,Crystal Palace,MID,1340,17,0,0,3151.0,0.0728,0.0334,0.8844,0.0571,320.0,0.0309,0.0084,1.4766,0.0,0.8076,1.0058,0.8267,1.6967,2.5485,1.16917,30.962600000000002,2.0,376.0,10.7394,0.11,0.03,5.25,0.0,22.0,6.1875,17
49413,Tomkins,Crystal Palace,DEF,8,0,0,0,336.0,0.2166,0.0008,2.5698,0.2679,0.0,0.0,0.0,0.0,0.0,0.8076,1.0058,0.8267,1.6967,0.8085,0.0028,9.594,1.0,53.0,14.1964,0.0,0.0,0.0,0.0,0.0,0.0,0
55494,Ward,Crystal Palace,DEF,1978,23,0,0,3055.0,0.0515,0.0241,0.8698,0.1473,450.0,0.124,0.01,1.8,0.0,0.8076,1.0058,0.8267,1.6967,1.7479,0.81881,29.5245,5.0,509.0,14.9951,0.62,0.05,9.0,0.0,59.0,11.8,23
487818,Whitworth,Crystal Palace,GK,0,0,0,0,180.0,0.0,0.0,1.035,0.0,0.0,0.0,0.0,0.0,0.0,0.8076,1.0058,0.8267,1.6967,0.0,0.0,2.0700000000000003,0.0,28.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0
172649,Henderson,Crystal Palace,GK,1620,18,0,0,1620.0,0.0,0.0004,0.1982,0.6667,0.0,0.0,0.0,0.0,0.0,0.8076,1.0058,0.8267,1.6967,0.0,0.006540000000000001,3.5671,12.0,367.0,20.3889,0.0,0.0,0.0,0.0,0.0,0.0,18
536694,Matheus França,Crystal Palace,MID,224,1,0,0,31.0,0.2323,0.2323,1.0452,0.0,31.0,0.2323,0.2323,1.0452,0.0,0.8076,1.0058,0.8267,1.6967,0.08,0.08,0.36,0.0,8.0,23.2258,0.08,0.08,0.36,0.0,8.0,23.2258,1
450542,Rak-Sakyi,Crystal Palace,MID,132,0,0,0,132.0,0.2795,0.0955,2.1886,0.0,125.0,0.2808,0.0432,2.3112,0.0,0.8076,1.0058,0.8267,1.6967,0.41,0.14,3.21,0.0,21.0,14.3182,0.39,0.06,3.21,0.0,17.0,12.24,0
461382,Gordon,Crystal Palace,FWD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8076,1.0058,0.8267,1.6967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
531993,Ola-Adebomi,Crystal Palace,FWD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8076,1.0058,0.8267,1.6967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
531989,Ozoh,Crystal Palace,MID,148,0,0,0,4.0,0.0,0.04,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.8076,1.0058,0.8267,1.6967,0.0,0.00178,0.0,0.0,6.0,135.0,0.0,0.0,0.0,0.0,3.0,90.0,0
474908,Raymond,Crystal Palace,MID,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8076,1.0058,0.8267,1.6967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
501468,Adaramola,Crystal Palace,DEF,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.8076,1.0058,0.8267,1.6967,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0
247348,Muñoz,Crystal Palace,DEF,1440,16,0,0,,,,,,,,,,,0.8076,1.0058,0.8267,1.6967,,,,,,,,,,,,,16
496221,Wharton,Crystal Palace,MID,1296,15,0,0,,,,,,,,,,,0.8076,1.0058,0.8267,1.6967,,,,,,,,,,,,,15
574398,Umeh-Chibueze,Crystal Palace,FWD,0,0,0,0,,,,,,,,,,,0.8076,1.0058,0.8267,1.6967,,,,,,,,,,,,,0
530318,Rodney,Crystal Palace,MID,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,0.8076,1.0058,0.8267,1.6967,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0
493121,Mathurin,Crystal Palace,MID,0,0,0,0,,,,,,,,,,,0.8076,1.0058,0.8267,1.6967,,,,,,,,,,,,,0
120250,André Gomes,Everton,MID,505,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.026,1.2488,1.5767,1.4133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
480455,Branthwaite,Everton,DEF,3116,35,0,0,720.0,0.03,0.0538,1.1212,0.25,540.0,0.0,0.0467,1.095,0.3333,1.026,1.2488,1.5767,1.4133,0.24,0.43000000000000005,8.97,2.0,129.0,16.125,0.0,0.28,6.57,2.0,100.0,16.6667,35
177815,Calvert-Lewin,Everton,FWD,2166,26,0,0,1574.0,0.4084,0.0408,1.342,0.2859,371.0,0.6623,0.0315,0.9388,0.7278,1.026,1.2488,1.5767,1.4133,7.143,0.71269,23.4697,5.0,177.0,10.1207,2.73,0.13,3.87,3.0,87.0,21.1051,26
59949,Coleman,Everton,DEF,661,7,0,0,1654.0,0.0077,0.0349,1.2529,0.2721,0.0,0.0,0.0,0.0,0.0,1.026,1.2488,1.5767,1.4133,0.1419,0.6423000000000001,23.0256,5.0,314.0,17.0859,0.0,0.0,0.0,0.0,0.0,0.0,7
108823,Dele,Everton,MID,0,0,0,0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.026,1.2488,1.5767,1.4133,0.0,0.0,0.0,0.0,5.0,11.8421,0.0,0.0,0.0,0.0,0.0,0.0,0
121599,A.Doucoure,Everton,MID,2632,32,0,0,2385.0,0.2355,0.0834,1.5929,0.4528,498.0,0.3289,0.0867,1.1873,0.0,1.026,1.2488,1.5767,1.4133,6.2418,2.20968,42.213,12.0,411.0,15.5094,1.8199999999999998,0.48,6.57,0.0,104.0,18.7952,32
232928,Garner,Everton,MID,3001,34,0,0,1592.0,0.0989,0.1232,1.4077,0.1131,460.0,0.1976,0.2563,1.0859,0.3913,1.026,1.2488,1.5767,1.4133,1.75,2.18,24.9,2.0,236.0,13.3417,1.01,1.31,5.55,2.0,87.0,17.0217,34
160987,Gbamin,Everton,MID,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.026,1.2488,1.5767,1.4133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
198826,Godfrey,Everton,DEF,1120,13,0,0,802.0,0.1394,0.009,2.0706,0.0,0.0,0.0,0.0,0.0,0.0,1.026,1.2488,1.5767,1.4133,1.2426,0.08018,18.4516,0.0,103.0,11.5586,0.0,0.0,0.0,0.0,0.0,0.0,13
172632,Gray,Everton,MID,0,0,0,0,2501.0,0.1421,0.0534,0.9418,0.1439,0.0,0.0,0.0,0.0,0.0,1.026,1.2488,1.5767,1.4133,3.9478999999999997,1.4845599999999999,26.1723,4.0,284.0,10.2199,0.0,0.0,0.0,0.0,0.0,0.0,0
80801,Gana,Everton,MID,1885,24,0,0,3117.0,0.0274,0.0328,1.3298,0.0289,225.0,0.072,0.116,1.144,0.0,1.026,1.2488,1.5767,1.4133,0.9490000000000001,1.13551,46.0549,1.0,443.0,12.7911,0.18,0.29000000000000004,2.8600000000000003,0.0,35.0,14.0,24
106611,Keane,Everton,DEF,437,4,0,0,1209.0,0.099,0.0655,2.1945,0.3722,45.0,0.0,0.04,3.42,0.0,1.026,1.2488,1.5767,1.4133,1.33,0.88,29.48,5.0,204.0,15.1861,0.0,0.02,1.71,0.0,0.0,0.0,4
433154,McNeil,Everton,MID,2891,33,0,0,2990.0,0.1081,0.1869,1.3089,0.4214,485.0,0.1095,0.3656,0.9,0.0,1.026,1.2488,1.5767,1.4133,3.5902000000000003,6.20856,43.4857,14.0,582.0,17.5184,0.59,1.9700000000000002,4.85,0.0,78.0,14.4742,33
224967,Mykolenko,Everton,DEF,2469,28,0,0,3190.0,0.0116,0.0205,1.0239,0.1975,537.0,0.0385,0.0453,1.0006,0.5028,1.026,1.2488,1.5767,1.4133,0.4105,0.72533,36.2914,7.0,556.0,15.6865,0.23,0.27,5.97,3.0,107.0,17.933,28
449871,Onana,Everton,MID,2085,23,0,0,3361.0,0.0652,0.0472,1.1313,0.0536,515.0,0.166,0.0437,1.0171,0.0,1.026,1.2488,1.5767,1.4133,2.435,1.76272,42.2475,2.0,419.0,11.2199,0.95,0.25,5.82,0.0,58.0,10.1359,23
243571,Patterson,Everton,DEF,1000,9,0,0,1796.0,0.0232,0.0459,1.1253,0.1002,162.0,0.0,0.0444,1.4444,0.0,1.026,1.2488,1.5767,1.4133,0.4639,0.91613,22.4555,2.0,274.0,13.7305,0.0,0.08,2.6,0.0,43.0,23.8889,9
111234,Pickford,Everton,GK,3420,38,0,0,4230.0,0.0,0.0039,1.2254,0.2553,540.0,0.0,0.0117,1.095,0.3333,1.026,1.2488,1.5767,1.4133,0.0,0.18292,57.5941,12.0,820.0,17.4468,0.0,0.07,6.57,2.0,107.0,17.8333,38
218997,Simms,Everton,FWD,0,0,0,0,219.0,0.3534,0.061,2.6317,0.0,0.0,0.0,0.0,0.0,0.0,1.026,1.2488,1.5767,1.4133,0.8600000000000001,0.14848,6.4037,0.0,59.0,24.2466,0.0,0.0,0.0,0.0,0.0,0.0,0
17761,Tarkowski,Everton,DEF,3420,38,0,0,4320.0,0.0604,0.0494,1.1922,0.3542,540.0,0.0517,0.1367,1.095,0.6667,1.026,1.2488,1.5767,1.4133,2.899,2.37245,57.2241,17.0,810.0,16.875,0.31000000000000005,0.82,6.57,4.0,130.0,21.6667,38
222627,J.Virginia,Everton,GK,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.026,1.2488,1.5767,1.4133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11948,Lonergan,Everton,GK,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.026,1.2488,1.5767,1.4133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18892,Young,Everton,DEF,2277,27,0,0,2770.0,0.0155,0.0345,1.1788,0.2599,379.0,0.019,0.019,1.857,0.0,1.026,1.2488,1.5767,1.4133,0.47630000000000006,1.06112,36.2814,8.0,481.0,15.6282,0.08,0.08,7.82,0.0,26.0,6.1741,27
220307,Danjuma,Everton,MID,587,5,0,0,531.0,0.4475,0.0424,1.4186,0.0,119.0,0.0454,0.0151,1.3387,0.0,1.026,1.2488,1.5767,1.4133,2.64,0.25,8.37,0.0,80.0,13.5593,0.06,0.02,1.77,0.0,16.0,12.1008,5
461421,Dobbin,Everton,MID,226,1,0,0,117.0,0.0538,0.0,1.3308,0.0,0.0,0.0,0.0,0.0,0.0,1.026,1.2488,1.5767,1.4133,0.07,0.0,1.73,0.0,12.0,9.2308,0.0,0.0,0.0,0.0,0.0,0.0,1
491012,Y. Chermiti,Everton,FWD,196,1,0,0,30.0,0.18,0.09,3.57,0.0,6.0,0.0,0.0,9.3,0.0,1.026,1.2488,1.5767,1.4133,0.06,0.03,1.19,0.0,5.0,15.0,0.0,0.0,0.62,0.0,7.0,105.0,1
461416,Cannon,Everton,FWD,1,0,0,0,24.0,0.3334,0.0154,2.7023,0.0,0.0,0.0,0.0,0.0,0.0,1.026,1.2488,1.5767,1.4133,0.0889,0.0041199999999999995,0.7206,0.0,10.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0
461446,Onyango,Everton,MID,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.026,1.2488,1.5767,1.4133,0.0,0.0,0.0,0.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0
221399,Harrison,Everton,MID,2212,25,0,0,2964.0,0.14,0.1075,1.0681,0.5466,257.0,0.1681,0.0525,0.6128,1.0506,1.026,1.2488,1.5767,1.4133,4.6122,3.53898,35.1762,18.0,463.0,14.0587,0.48,0.15,1.75,3.0,60.0,21.0117,25
486385,Beto,Everton,FWD,943,9,0,0,283.0,0.3943,0.0286,1.2403,0.0,193.0,0.4756,0.0187,1.2404,0.0,1.026,1.2488,1.5767,1.4133,1.24,0.09,3.9,0.0,14.0,4.4523,1.02,0.04,2.66,0.0,4.0,1.8653,9
447261,Hunt,Everton,MID,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.026,1.2488,1.5767,1.4133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
491557,Metcalfe,Everton,MID,0,0,0,0,,,,,,,,,,,1.026,1.2488,1.5767,1.4133,,,,,,,,,,,,,0
491745,Campbell,Everton,DEF,0,0,0,0,,,,,,,,,,,1.026,1.2488,1.5767,1.4133,,,,,,,,,,,,,0
461453,Warrington,Everton,MID,1,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,1.026,1.2488,1.5767,1.4133,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0
438405,Crellin,Everton,GK,0,0,0,0,,,,,,,,,,,1.026,1.2488,1.5767,1.4133,,,,,,,,,,,,,0
440323,Broja,Fulham,FWD,529,6,0,0,405.0,0.1524,0.0171,0.4553,0.0,120.0,0.435,0.03,0.765,0.0,0.8599,1.2505,1.1,1.1183,0.6858,0.07711,2.049,0.0,82.0,18.2222,0.58,0.04,1.02,0.0,26.0,19.5,6
153133,Iwobi,Fulham,MID,2331,27,0,0,3811.0,0.0613,0.0826,1.1929,0.2125,292.0,0.1295,0.1202,1.0264,0.0,0.8599,1.2505,1.1,1.1183,2.5942,3.49849,50.5141,9.0,620.0,14.6418,0.42,0.39,3.33,0.0,44.0,13.5616,27
156689,Andreas,Fulham,MID,2611,34,0,0,3322.0,0.1547,0.0842,1.008,0.2438,375.0,0.1824,0.18,1.1568,0.0,0.8599,1.2505,1.1,1.1183,5.7103,3.10854,37.2049,9.0,443.0,12.0018,0.76,0.75,4.82,0.0,39.0,9.36,34
76357,Cairney,Fulham,MID,1472,14,0,0,1132.0,0.0952,0.1254,1.4152,0.159,65.0,0.1246,0.5815,1.2462,0.0,0.8599,1.2505,1.1,1.1183,1.197,1.5777400000000001,17.7996,2.0,252.0,20.0353,0.09,0.42000000000000004,0.8999999999999999,0.0,24.0,33.2308,14
166324,I.Cavaleiro,Fulham,MID,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8599,1.2505,1.1,1.1183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
96994,De Cordova-Reid,Fulham,MID,1410,17,0,0,3027.0,0.1175,0.0394,1.0283,0.1487,282.0,0.2745,0.0702,0.9862,0.6383,0.8599,1.2505,1.1,1.1183,3.9514,1.32642,34.5846,5.0,376.0,11.1794,0.86,0.22,3.09,2.0,45.0,14.3617,17
219924,Diop,Fulham,DEF,1423,16,0,0,2708.0,0.006,0.0232,1.4154,0.3323,340.0,0.0079,0.0185,1.0218,0.0,0.8599,1.2505,1.1,1.1183,0.18009999999999998,0.6986399999999999,42.5868,10.0,557.0,18.5118,0.03,0.07,3.8600000000000003,0.0,76.0,20.1176,16
432931,Francois,Fulham,MID,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8599,1.2505,1.1,1.1183,0.0,0.0,0.0,0.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0
83543,Knockaert,Fulham,MID,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8599,1.2505,1.1,1.1183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
