player_code,web_name,team,position,season_minutes,season_starts,fbref_subs,fbref_unused_subs,long_form_minutes,long_form_expected_goals_90,long_form_expected_assists_90,long_form_expected_goals_conceded_90,long_form_defensive_contribution_90,long_form_bonus_90,short_form_minutes,short_form_expected_goals_90,short_form_expected_assists_90,short_form_expected_goals_conceded_90,short_form_defensive_contribution_90,short_form_bonus_90,team_long_form_xg90,team_long_form_xgc90,team_short_form_xg90,team_short_form_xgc90,long_form_expected_goals,long_form_expected_assists,long_form_expected_goals_conceded,long_form_defensive_contribution,long_form_bonus,long_form_bps,long_form_bps_90,short_form_expected_goals,short_form_expected_assists,short_form_expected_goals_conceded,short_form_defensive_contribution,short_form_bonus,short_form_bps,short_form_bps_90,fbref_squads_made
109646,Tosin,Chelsea,DEF,788,8,0,0,2191,0.0427,0.0259,1.3502,3.9845,0.3697,45,0.0,0.0,2.18,6.0,0.0,1.8084,1.3313,1.216,1.662,1.04,0.63,32.87,97.0,9,435,17.8686,0.0,0.0,1.09,3,0,1,2.0,8
577016,Acheampong,Chelsea,DEF,657,8,0,0,825,0.0916,0.0153,1.9364,4.8,0.5455,88,0.0205,0.0,1.6159,3.0682,0.0,1.8084,1.3313,1.216,1.662,0.8400000000000001,0.13999999999999999,17.75,44.0,5,126,13.7455,0.02,0.0,1.58,3,0,16,16.3636,8
622758,Anselmino,Chelsea,DEF,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.8084,1.3313,1.216,1.662,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
244851,Palmer,Chelsea,MID,1954,24,0,0,5147,0.4781,0.2102,1.3116,2.3606,0.8044,448,0.3375,0.0783,1.2877,3.817,0.4018,1.8084,1.3313,1.216,1.662,27.34,12.02,75.01,135.0,46,1382,24.1655,1.6800000000000002,0.39,6.41,19,2,59,11.8527,24
247632,Neto,Chelsea,MID,2629,30,0,0,4891,0.1485,0.2081,1.2056,2.2449,0.3312,332,0.0569,0.2711,1.5343,2.9819,0.2711,1.8084,1.3313,1.216,1.662,8.07,11.31,65.52,122.0,18,977,17.9779,0.21000000000000002,1.0,5.66,11,1,65,17.6205,30
448047,Enzo,Chelsea,MID,3114,35,0,0,6057,0.2599,0.1987,1.2325,3.6256,0.4458,537,0.1458,0.2145,1.4413,5.5307,0.838,1.8084,1.3313,1.216,1.662,17.49,13.370000000000001,82.95,244.0,30,1391,20.6686,0.8699999999999999,1.28,8.6,33,5,121,20.2793,35
624773,Estêvão,Chelsea,MID,839,12,0,0,839,0.3122,0.2296,1.1038,6.0072,0.4291,15,0.54,0.0,0.18,0.0,0.0,1.8084,1.3313,1.216,1.662,2.91,2.14,10.29,56.0,4,172,18.4505,0.09,0.0,0.03,0,0,4,24.0,12
463936,Gittens,Chelsea,MID,486,5,0,0,486,0.15,0.1741,1.6463,5.3704,0.0,0,0.0,0.0,0.0,0.0,0.0,1.8084,1.3313,1.216,1.662,0.81,0.9400000000000001,8.89,29.0,0,99,18.3333,0.0,0.0,0.0,0,0,0,0.0,5
213198,Nkunku,Chelsea,MID,0,0,0,0,904,0.5087,0.1006,1.6178,0.0,0.4978,0,0.0,0.0,0.0,0.0,0.0,1.8084,1.3313,1.216,1.662,5.11,1.01,16.25,0.0,5,190,18.9159,0.0,0.0,0.0,0,0,0,0.0,0
486672,Caicedo,Chelsea,MID,2796,32,0,0,6147,0.0331,0.0761,1.2878,5.3587,0.205,534,0.0202,0.0556,1.4376,9.6067,0.0,1.8084,1.3313,1.216,1.662,2.2600000000000002,5.2,87.96,366.0,14,1230,18.0088,0.12,0.33,8.53,57,0,91,15.3371,32
514356,Lavia,Chelsea,MID,374,4,0,0,1166,0.0355,0.0718,1.7645,2.8559,0.0,131,0.0481,0.0687,2.6656,6.1832,0.0,1.8084,1.3313,1.216,1.662,0.46,0.93,22.86,37.0,0,206,15.9005,0.07,0.1,3.88,9,0,29,19.9237,4
465920,Mudryk,Chelsea,MID,0,0,0,0,145,0.149,0.4097,2.0359,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.8084,1.3313,1.216,1.662,0.24,0.66,3.2800000000000002,0.0,0,26,16.1379,0.0,0.0,0.0,0,0,0,0.0,0
532605,Andrey Santos,Chelsea,MID,1247,13,0,0,1247,0.1443,0.0635,1.3648,9.3103,0.2165,184,0.1223,0.0245,1.1152,7.8261,1.4674,1.8084,1.3313,1.216,1.662,2.0,0.88,18.91,129.0,3,257,18.5485,0.25,0.05,2.2800000000000002,16,3,71,34.7283,13
491007,D.Essugo,Chelsea,MID,26,0,0,0,26,0.0,0.0346,1.9038,27.6923,0.0,18,0.0,0.05,1.45,20.0,0.0,1.8084,1.3313,1.216,1.662,0.0,0.01,0.55,8.0,0,7,24.2308,0.0,0.01,0.29,4,0,7,35.0,0
611134,Paez,Chelsea,MID,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.8084,1.3313,1.216,1.662,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
475168,João Pedro,Chelsea,FWD,2658,31,0,0,4604,0.4666,0.0989,1.2268,2.6977,1.0947,270,0.4067,0.0233,1.4833,3.6667,0.6667,1.8084,1.3313,1.216,1.662,23.87,5.06,62.76,138.0,56,1231,24.0639,1.22,0.07,4.45,11,2,39,13.0,31
463034,Delap,Chelsea,FWD,1092,12,0,0,3679,0.342,0.0394,1.719,1.0275,0.5627,299,0.1716,0.009,1.4689,2.408,0.0,1.8084,1.3313,1.216,1.662,13.98,1.61,70.27,42.0,23,595,14.5556,0.57,0.03,4.88,8,0,5,1.505,12
517052,N.Jackson,Chelsea,FWD,0,0,0,0,2220,0.4735,0.077,1.1542,0.0,0.6892,0,0.0,0.0,0.0,0.0,0.0,1.8084,1.3313,1.216,1.662,11.68,1.9,28.47,0.0,17,417,16.9054,0.0,0.0,0.0,0,0,0,0.0,0
499309,Marc Guiu,Chelsea,FWD,265,1,0,0,336,0.4125,0.083,1.9687,2.1429,0.0,18,0.4,0.0,1.2,5.0,0.0,1.8084,1.3313,1.216,1.662,1.54,0.31000000000000005,7.35,8.0,0,30,8.0357,0.08,0.0,0.24,1,0,0,0.0,1
493105,Garnacho,Chelsea,MID,1261,14,0,0,3449,0.2829,0.168,1.46,1.8527,0.2609,120,0.255,0.06,0.87,6.75,0.0,1.8084,1.3313,1.216,1.662,10.84,6.44,55.95,71.0,10,592,15.448,0.33999999999999997,0.08,1.16,9,0,19,14.25,14
551210,Hato,Chelsea,DEF,1139,12,0,0,1139,0.0237,0.0482,1.4618,7.8227,0.0,411,0.0,0.0263,1.3336,7.6642,0.0,1.8084,1.3313,1.216,1.662,0.3,0.61,18.5,99.0,0,93,7.3486,0.0,0.12,6.09,35,0,44,9.635,12
611912,Emenalo,Chelsea,MID,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.8084,1.3313,1.216,1.662,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
518335,Merrick,Chelsea,GK,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.8084,1.3313,1.216,1.662,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
499857,Sharman-Lowe,Chelsea,GK,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.8084,1.3313,1.216,1.662,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
619734,Derry,Chelsea,MID,45,1,0,0,45,0.2,0.04,2.18,6.0,0.0,45,0.2,0.04,2.18,6.0,0.0,1.8084,1.3313,1.216,1.662,0.1,0.02,1.09,3.0,0,5,10.0,0.1,0.02,1.09,3,0,5,10.0,1
671606,Eboué,Chelsea,MID,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.8084,1.3313,1.216,1.662,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
616286,Kavuma-McQueen,Chelsea,MID,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.8084,1.3313,1.216,1.662,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
567119,Mheuka,Chelsea,FWD,1,0,0,0,2,2.7,0.0,2.25,45.0,0.0,1,0.0,0.0,4.5,90.0,0.0,1.8084,1.3313,1.216,1.662,0.06,0.0,0.05,1.0,0,8,360.0,0.0,0.0,0.05,1,0,3,270.0,0
172649,Henderson,Crystal Palace,GK,3330,37,0,0,6750,0.0001,0.0017,1.3564,0.0,0.2,630,0.0,0.0014,1.6043,0.0,0.0,1.6426,1.3586,1.645,1.6117,0.01,0.13,101.73,0.0,15,1004,13.3867,0.0,0.01,11.23,0,0,48,6.8571,37
121709,Benitez,Crystal Palace,GK,90,1,0,0,90,0.0,0.0,1.12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6426,1.3586,1.645,1.6117,0.0,0.0,1.12,0.0,0,29,29.0,0.0,0.0,0.0,0,0,0,0.0,1
169593,Matthews,Crystal Palace,GK,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6426,1.3586,1.645,1.6117,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
247348,Muñoz,Crystal Palace,DEF,2400,29,0,0,5629,0.1178,0.1183,1.2884,3.1338,0.2878,531,0.0322,0.0949,1.4712,7.1186,0.1695,1.6426,1.3586,1.645,1.6117,7.37,7.4,80.58,196.0,18,949,15.1732,0.19,0.56,8.68,42,1,70,11.8644,29
437499,Lacroix,Crystal Palace,DEF,3085,35,0,0,6201,0.0864,0.0267,1.2864,5.3701,0.2903,510,0.0547,0.0141,1.3359,10.5882,0.5294,1.6426,1.3586,1.645,1.6117,5.95,1.84,88.63,370.0,20,992,14.3977,0.31,0.08,7.57,60,3,75,13.2353,35
244723,Mitchell,Crystal Palace,DEF,3253,36,0,0,6343,0.0411,0.088,1.3654,3.4763,0.1703,495,0.0964,0.0636,1.5436,7.6364,0.1818,1.6426,1.3586,1.645,1.6117,2.9,6.2,96.23,245.0,12,953,13.522,0.53,0.35000000000000003,8.49,42,1,67,12.1818,36
218364,Sosa,Crystal Palace,DEF,99,0,0,0,99,0.0364,0.0636,0.8182,8.1818,0.0,45,0.08,0.02,0.14,4.0,0.0,1.6426,1.3586,1.645,1.6117,0.04,0.06999999999999999,0.9000000000000001,9.0,0,9,8.1818,0.04,0.01,0.07,2,0,-4,-8.0,0
427623,Richards,Crystal Palace,DEF,2825,31,0,0,4746,0.0711,0.041,1.3458,5.8976,0.1327,403,0.2859,0.0268,1.4449,8.263,0.0,1.6426,1.3586,1.645,1.6117,3.75,2.16,70.97,311.0,7,702,13.3123,1.28,0.12000000000000001,6.47,37,0,28,6.2531,31
515621,Chadi Riad,Crystal Palace,DEF,550,6,0,0,640,0.0464,0.0211,1.4738,6.3281,0.0,238,0.0832,0.0303,1.8,10.2101,0.0,1.6426,1.3586,1.645,1.6117,0.32999999999999996,0.15,10.48,45.0,0,87,12.2344,0.22,0.08,4.76,27,0,26,9.8319,6
57328,Clyne,Crystal Palace,DEF,592,7,0,0,1069,0.0379,0.0707,1.7301,4.2095,0.1684,98,0.0,0.0,2.8745,10.102,0.0,1.6426,1.3586,1.645,1.6117,0.45,0.8400000000000001,20.55,50.0,2,98,8.2507,0.0,0.0,3.13,11,0,1,0.9184,7
156074,Holding,Crystal Palace,DEF,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6426,1.3586,1.645,1.6117,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
590012,Kporha,Crystal Palace,DEF,0,0,0,0,11,0.0,0.1636,0.4909,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6426,1.3586,1.645,1.6117,0.0,0.02,0.06,0.0,0,1,8.1818,0.0,0.0,0.0,0,0,0,0.0,0
232185,Sarr,Crystal Palace,MID,2173,24,0,0,4881,0.401,0.1473,1.2885,2.5261,0.4241,421,0.6178,0.0855,1.381,4.0618,0.0,1.6426,1.3586,1.645,1.6117,21.75,7.99,69.88,137.0,23,901,16.6134,2.89,0.4,6.46,19,0,70,14.9644,24
438464,Doucouré,Crystal Palace,MID,0,0,0,0,443,0.0813,0.0223,1.5298,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6426,1.3586,1.645,1.6117,0.4,0.11,7.529999999999999,0.0,0,71,14.4244,0.0,0.0,0.0,0,0,0,0.0,0
606921,Esse,Crystal Palace,MID,40,0,0,0,178,0.1618,0.2174,1.9669,2.5281,1.5169,0,0.0,0.0,0.0,0.0,0.0,1.6426,1.3586,1.645,1.6117,0.32,0.43,3.89,5.0,3,84,42.4719,0.0,0.0,0.0,0,0,0,0.0,0
108413,Hughes,Crystal Palace,MID,1560,19,0,0,3660,0.0541,0.1126,1.4014,3.6393,0.0738,207,0.0,0.1087,1.7609,6.5217,0.0,1.6426,1.3586,1.645,1.6117,2.2,4.58,56.99,148.0,3,495,12.1721,0.0,0.25,4.05,15,0,23,10.0,19
209400,Kamada,Crystal Palace,MID,1899,22,0,0,3444,0.0721,0.1252,1.3531,5.4355,0.0,406,0.0488,0.2571,1.7224,10.4187,0.0,1.6426,1.3586,1.645,1.6117,2.7600000000000002,4.79,51.78,208.0,0,577,15.0784,0.22,1.1600000000000001,7.77,47,0,76,16.8473,22
152551,Lerma,Crystal Palace,MID,1722,18,0,0,3992,0.0656,0.0728,1.3225,4.9599,0.1127,386,0.0373,0.1166,1.9236,12.3575,0.0,1.6426,1.3586,1.645,1.6117,2.91,3.23,58.66,220.0,5,622,14.023,0.16,0.5,8.25,53,0,56,13.057,18
496221,Wharton,Crystal Palace,MID,2552,29,0,0,3866,0.0442,0.2244,1.36,7.0538,0.1862,361,0.0474,0.359,1.4161,11.9668,0.4986,1.6426,1.3586,1.645,1.6117,1.9,9.64,58.42,303.0,8,755,17.5763,0.19,1.44,5.68,48,2,92,22.9363,29
579075,Agbinone,Crystal Palace,MID,0,0,0,0,4,0.45,0.225,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6426,1.3586,1.645,1.6117,0.02,0.01,0.0,0.0,0,4,90.0,0.0,0.0,0.0,0,0,0,0.0,0
466117,Ahamada,Crystal Palace,MID,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6426,1.3586,1.645,1.6117,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
489706,Devenny,Crystal Palace,MID,785,7,0,0,1279,0.2217,0.0563,1.6895,5.0665,0.0704,192,0.0,0.0141,2.1844,11.25,0.0,1.6426,1.3586,1.645,1.6117,3.15,0.8,24.009999999999998,72.0,1,237,16.6771,0.0,0.03,4.66,24,0,27,12.6562,7
450535,Ebiowei,Crystal Palace,MID,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6426,1.3586,1.645,1.6117,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
450542,J.Rak-Sakyi,Crystal Palace,MID,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6426,1.3586,1.645,1.6117,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
536694,M.França,Crystal Palace,MID,0,0,0,0,52,0.4846,0.3115,0.6923,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6426,1.3586,1.645,1.6117,0.28,0.18,0.4,0.0,0,34,58.8462,0.0,0.0,0.0,0,0,0,0.0,0
531989,Ozoh,Crystal Palace,MID,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6426,1.3586,1.645,1.6117,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
530318,Rodney,Crystal Palace,MID,3,0,0,0,3,0.0,0.0,19.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6426,1.3586,1.645,1.6117,0.0,0.0,0.65,0.0,0,2,60.0,0.0,0.0,0.0,0,0,0,0.0,0
574398,Umeh,Crystal Palace,MID,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6426,1.3586,1.645,1.6117,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
231747,Mateta,Crystal Palace,FWD,2210,25,0,0,4852,0.5229,0.0668,1.2931,2.3186,0.742,251,0.4841,0.0215,1.8143,3.2271,0.3586,1.6426,1.3586,1.645,1.6117,28.19,3.6,69.71,125.0,40,973,18.0482,1.35,0.06,5.0600000000000005,9,1,63,22.5896,25
205533,Nketiah,Crystal Palace,FWD,414,2,0,0,1432,0.4846,0.0811,1.4946,2.3883,0.4399,0,0.0,0.0,0.0,0.0,0.0,1.6426,1.3586,1.645,1.6117,7.71,1.29,23.78,38.0,7,286,17.9749,0.0,0.0,0.0,0,0,0,0.0,2
199670,Édouard,Crystal Palace,FWD,2,0,0,0,143,0.2455,0.0441,2.5112,0.6294,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6426,1.3586,1.645,1.6117,0.39,0.07,3.99,1.0,0,20,12.5874,0.0,0.0,0.0,0,0,0,0.0,0
576980,Marsh,Crystal Palace,FWD,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6426,1.3586,1.645,1.6117,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
242898,Johnson,Crystal Palace,MID,1710,19,0,0,3881,0.3061,0.0765,1.5577,2.806,0.3478,423,0.1298,0.083,1.534,7.0213,0.0,1.6426,1.3586,1.645,1.6117,13.2,3.3,67.17,121.0,15,678,15.7228,0.61,0.39,7.21,33,0,28,5.9574,19
247412,Strand Larsen,Crystal Palace,FWD,2301,26,0,0,4888,0.2843,0.039,1.4724,1.7492,0.3682,372,0.271,0.0992,1.4976,2.9032,0.0,1.6426,1.3586,1.645,1.6117,15.44,2.12,79.97,95.0,20,785,14.4538,1.12,0.41,6.1899999999999995,12,0,25,6.0484,26
485337,Guessand,Crystal Palace,MID,909,9,0,0,909,0.1545,0.0842,1.4337,8.2178,0.0,29,0.0,0.3103,5.4,6.2069,0.0,1.6426,1.3586,1.645,1.6117,1.56,0.8500000000000001,14.48,83.0,0,143,14.1584,0.0,0.1,1.74,2,0,6,18.6207,9
590014,Cardines,Crystal Palace,MID,90,1,0,0,90,0.02,0.16,2.53,7.0,0.0,90,0.02,0.16,2.53,7.0,0.0,1.6426,1.3586,1.645,1.6117,0.02,0.16,2.53,7.0,0,21,21.0,0.02,0.16,2.53,7,0,21,21.0,1
488024,Yeremy,Crystal Palace,MID,2074,26,0,0,2074,0.1966,0.2656,1.3023,7.2469,0.1302,283,0.1336,0.2131,1.5551,6.6784,0.0,1.6426,1.3586,1.645,1.6117,4.53,6.12,30.01,167.0,3,331,14.3635,0.42000000000000004,0.67,4.890000000000001,21,0,41,13.0389,26
651426,Canvot,Crystal Palace,DEF,1331,14,0,0,1331,0.1001,0.0223,1.612,11.4275,0.6086,540,0.0533,0.0083,1.45,10.1667,0.3333,1.6426,1.3586,1.645,1.6117,1.48,0.33,23.84,169.0,9,216,14.6056,0.32,0.05,8.7,61,2,58,9.6667,14
660392,Uche,Crystal Palace,FWD,159,0,0,0,159,0.2774,0.0057,2.6208,7.3585,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6426,1.3586,1.645,1.6117,0.49,0.01,4.63,13.0,0,42,23.7736,0.0,0.0,0.0,0,0,0,0.0,0
672492,Drakes-Thomas,Crystal Palace,MID,7,0,0,0,7,0.0,0.0,9.3857,38.5714,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6426,1.3586,1.645,1.6117,0.0,0.0,0.73,3.0,0,6,77.1429,0.0,0.0,0.0,0,0,0,0.0,0
643426,Benamar,Crystal Palace,DEF,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6426,1.3586,1.645,1.6117,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
631106,Casey,Crystal Palace,FWD,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6426,1.3586,1.645,1.6117,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
591384,King,Crystal Palace,DEF,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6426,1.3586,1.645,1.6117,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
502988,Imray,Crystal Palace,DEF,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6426,1.3586,1.645,1.6117,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
215413,Dewsbury-Hall,Everton,MID,2629,30,0,0,2886,0.1425,0.1734,1.3802,7.1726,0.5925,533,0.1081,0.2144,1.4201,8.1051,0.3377,1.1841,1.3603,1.36,1.4233,4.57,5.56,44.26,230.0,19,669,20.8628,0.64,1.27,8.41,48,2,106,17.8987,30
550615,George,Everton,MID,351,1,0,0,528,0.1432,0.2472,1.3466,3.9205,0.0,90,0.1,1.02,1.56,9.0,0.0,1.1841,1.3603,1.36,1.4233,0.8400000000000001,1.45,7.9,23.0,0,110,18.75,0.1,1.02,1.56,9,0,33,33.0,1
111234,Pickford,Everton,GK,3420,38,0,0,6840,0.0,0.0055,1.3467,0.0,0.3421,540,0.0,0.0083,1.4233,0.0,0.0,1.1841,1.3603,1.36,1.4233,0.0,0.42,102.35,0.0,26,1138,14.9737,0.0,0.05,8.54,0,0,41,6.8333,38
229600,Travers,Everton,GK,0,0,0,0,450,0.0,0.002,1.472,0.0,0.2,0,0.0,0.0,0.0,0.0,0.0,1.1841,1.3603,1.36,1.4233,0.0,0.01,7.36,0.0,1,76,15.2,0.0,0.0,0.0,0,0,0,0.0,0
447325,Tyrer,Everton,GK,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.1841,1.3603,1.36,1.4233,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
480455,Branthwaite,Everton,DEF,678,7,0,0,3187,0.0435,0.0203,1.1087,1.8921,0.0847,86,0.0,0.0209,1.193,11.5116,0.0,1.1841,1.3603,1.36,1.4233,1.54,0.72,39.26,67.0,3,528,14.9106,0.0,0.02,1.14,11,0,14,14.6512,7
17761,Tarkowski,Everton,DEF,3330,37,0,0,6252,0.0554,0.0638,1.3365,5.4127,0.2879,540,0.075,0.13,1.4233,8.6667,0.5,1.1841,1.3603,1.36,1.4233,3.85,4.43,92.84,376.0,20,1060,15.2591,0.45,0.78,8.54,52,3,70,11.6667,37
224967,Mykolenko,Everton,DEF,2959,33,0,0,6041,0.0113,0.0682,1.3143,3.4415,0.1639,540,0.0,0.025,1.4233,6.8333,0.0,1.1841,1.3603,1.36,1.4233,0.76,4.58,88.22,231.0,11,817,12.1718,0.0,0.15000000000000002,8.54,41,0,23,3.8333,33
512462,O'Brien,Everton,DEF,3118,35,0,0,4686,0.0469,0.0252,1.3851,4.4366,0.1344,482,0.1363,0.028,1.4882,5.6017,0.0,1.1841,1.3603,1.36,1.4233,2.4400000000000004,1.31,72.12,231.0,7,601,11.5429,0.7300000000000001,0.15,7.97,30,0,6,1.1203,35
59949,Coleman,Everton,DEF,19,1,0,0,233,0.2395,0.0773,1.885,0.7725,0.0,8,0.0,1.9125,2.1375,22.5,0.0,1.1841,1.3603,1.36,1.4233,0.62,0.2,4.88,2.0,0,30,11.588,0.0,0.17,0.19,2,0,3,33.75,1
106611,Keane,Everton,DEF,2588,29,0,0,3634,0.0721,0.0126,1.5771,7.4794,0.2972,453,0.0656,0.0576,1.4702,8.7417,0.0,1.1841,1.3603,1.36,1.4233,2.91,0.51,63.68,302.0,12,543,13.448,0.33,0.29,7.4,44,0,24,4.7682,29
243571,Patterson,Everton,DEF,238,3,0,0,580,0.0155,0.0652,1.2647,4.8103,0.0,1,0.0,0.0,10.8,90.0,0.0,1.1841,1.3603,1.36,1.4233,0.1,0.42,8.15,31.0,0,114,17.6897,0.0,0.0,0.12,1,0,-1,-90.0,3
496178,Dixon,Everton,DEF,0,0,0,0,90,0.0,0.0,2.43,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.1841,1.3603,1.36,1.4233,0.0,0.0,2.43,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
474907,Welch,Everton,DEF,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.1841,1.3603,1.36,1.4233,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
440993,Ndiaye,Everton,MID,2781,32,0,0,5207,0.2231,0.0997,1.2391,4.8915,0.484,540,0.27,0.0283,1.4233,6.5,0.0,1.1841,1.3603,1.36,1.4233,12.91,5.7700000000000005,71.69,283.0,28,1092,18.8746,1.62,0.17,8.54,39,0,65,10.8333,32
433154,McNeil,Everton,MID,1161,14,0,0,2527,0.0862,0.2279,1.4218,3.9533,0.3562,145,0.0807,0.6579,1.3034,10.5517,0.0,1.1841,1.3603,1.36,1.4233,2.42,6.4,39.92,111.0,10,587,20.9062,0.13,1.06,2.1,17,0,22,13.6552,14
502697,Alcaraz,Everton,MID,679,6,0,0,1445,0.1837,0.076,1.5502,4.3599,0.3114,12,0.975,0.75,3.975,45.0,0.0,1.1841,1.3603,1.36,1.4233,2.95,1.22,24.89,70.0,5,312,19.4325,0.13,0.09999999999999999,0.53,6,0,10,75.0,6
80801,Gana,Everton,MID,2094,25,0,0,5157,0.0548,0.0668,1.2415,3.8045,0.1571,175,0.2006,0.0771,1.1571,5.1429,0.0,1.1841,1.3603,1.36,1.4233,3.14,3.83,71.14,218.0,9,924,16.1257,0.39,0.15,2.25,10,0,29,14.9143,25
232928,Garner,Everton,MID,3413,38,0,0,5003,0.0498,0.1358,1.3652,8.2391,0.2339,540,0.0217,0.195,1.4233,10.5,0.0,1.1841,1.3603,1.36,1.4233,2.77,7.55,75.89,458.0,13,1062,19.1045,0.13,1.17,8.54,63,0,117,19.5,38
490094,Iroegbunam,Everton,MID,1477,17,0,0,2039,0.034,0.0375,1.6283,8.3423,0.0441,360,0.0325,0.025,1.475,10.25,0.0,1.1841,1.3603,1.36,1.4233,0.77,0.8500000000000001,36.89,189.0,1,307,13.5508,0.13,0.1,5.8999999999999995,41,0,30,7.5,17
609873,Armstrong,Everton,MID,524,6,0,0,571,0.1828,0.0347,1.7937,7.8809,0.0,29,0.0,0.031,0.4345,0.0,0.0,1.1841,1.3603,1.36,1.4233,1.16,0.22,11.38,50.0,0,85,13.3975,0.0,0.01,0.13999999999999999,0,0,6,18.6207,6
